#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B48893
#Date Time: 2025-02-21 12:52:54.217.222.820
#Sample rate: 5e+07Hz
#Samples: 32768
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2.1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 3: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: DC
#Offset: 3.3 V

Time (s),Channel 1 (V),Channel 2 (V),Channel 3 (V)
-0.0004975749397590362,7.933057765462234,-0.001644571933297811,6.178812813984138
-0.0004975549397590362,7.936361175003923,0.001681157668857293,6.198783611060978
-0.0004975349397590361,7.93470947023304,-0.003307436734396093,6.198783611061098
-0.0004975149397590361,7.923147536837202,-0.008296031137528489,6.222082874317401
-0.0004974949397590361,7.93801287977475,0.01664694087855696,6.230404039766124
-0.0004974749397590361,7.923147536837196,1.829286778018475e-05,6.260360235381373
-0.0004974549397590361,7.94957481317071,-0.001644571933288737,6.25370330302245
-0.0004974349397590362,7.949574813170674,0.003344022469904154,6.267017167740362
-0.0004974149397590362,7.929754355920538,-0.0182732199441018,6.277002566278783
-0.0004973949397590362,7.919844127295453,0.003344022469943475,6.286987964817221
-0.0004973749397590362,7.961136746566644,0.006669752072104629,6.303630295714618
-0.0004973549397590362,7.93470947023313,0.001681157668872417,6.325265325881196
-0.0004973349397590361,7.969395270420763,-0.008296031137595033,6.340243423688953
-0.0004973149397590361,7.936361175003977,-0.001644571933255465,6.356885754586303
-0.0004972949397590361,7.949574813170734,0.009995481674150843,6.36021422076572
-0.0004972749397590361,7.956181632254113,-0.02159894954622969,6.346900356047885
-0.0004972549397590361,7.962788451337461,-0.003307436734383994,6.365206920035028
-0.0004972349397590361,7.946271403629036,-0.006633166336523975,6.386841950201615
-0.0004972149397590362,7.957833337024948,0.001681157668863342,6.391834649470825
-0.0004971949397590362,7.962788451337492,-0.001644571933297811,6.396827348740044
-0.0004971749397590362,7.94957481317071,0.008332616873184762,6.416798145816921
-0.0004971549397590362,7.972698679962577,-0.003307436734377944,6.428447777445099
-0.0004971349397590362,7.95948504179582,0.00666975207208648,6.440097409073256
-0.0004971149397590361,7.952878222712423,0.001681157668796798,6.450082807611765
-0.0004970949397590361,7.957833337024912,-0.01661035514298537,6.46339667232964
-0.0004970749397590361,7.947923108399889,-0.006633166336533048,6.465060905419397
-0.0004970549397590361,7.962788451337489,-0.003307436734359796,6.478374770137285
-0.0004970349397590361,7.961136746566644,0.006669752072101604,6.47504630395783
-0.0004970149397590362,7.961136746566611,0.005006887271027521,6.485031702496278
-0.0004969949397590362,7.94296799408732,0.006669752072104629,6.500009800303909
-0.0004969749397590362,7.967743565650034,0.005006887271024496,6.503338266483388
-0.0004969549397590362,7.94296799408732,0.001681157668863342,6.533294462098703
-0.0004969349397590362,7.957833337024922,0.001681157668863342,6.536622928278176
-0.0004969149397590361,7.957833337025014,-0.001644571933273614,6.538287161368043
-0.0004968949397590361,7.97600208950414,0.005006887271054744,6.571571823162699
-0.0004968749397590361,7.939664584545703,0.01332121127632321,6.566579123893498
-0.0004968549397590361,7.961136746566641,-0.01494749034191948,6.566579123893526
-0.0004968349397590361,7.959485041795778,-0.00330743673436887,6.581557221701162
-0.0004968149397590362,7.949574813170728,0.001681157668881491,6.584885687880689
-0.0004967949397590362,7.959485041795796,0.01165834647534592,6.61484188349595
-0.0004967749397590362,7.957833337024948,-0.0182732199441018,6.616506116585691
-0.0004967549397590362,7.956181632254101,-0.001644571933297811,6.61983458276517
-0.0004967349397590362,7.956181632254101,-0.003307436734377944,6.623163048944649
-0.0004967149397590362,7.946271403629033,-0.008296031137610156,6.634812680572806
-0.0004966949397590361,7.954529927483266,-0.0149474903419104,6.638141146752331
-0.0004966749397590361,7.95783333702487,-0.006633166336545148,6.644798079111309
-0.0004966549397590361,7.936361175003951,-0.008296031137592008,6.656447710739496
-0.0004966349397590361,7.947923108399884,0.006669752072089506,6.68473967326502
-0.0004966149397590361,7.959485041795754,-0.001644571933306886,6.684739673264996
-0.0004965949397590362,7.936361175003971,-0.006633166336548172,6.67142580854716
